Datetime,Text
2019-01-11 22:20:42+00:00,Great news for Elon. Wouldn't short sell Tesla stock at all. https://t.co/3T6Dw0brBj
2019-01-11 22:08:16+00:00,"Sheldon Whitehouse Buys Tesla Stock, Sells Apple https://t.co/sk40bxJrVP via @Barronsonline"
2019-01-11 21:56:16+00:00,"Sheldon Whitehouse Buys Tesla Stock, Sells Apple https://t.co/sk40bxJrVP via @Barronsonline"
2019-01-11 21:42:02+00:00,"@markbspiegel Sounds implausible considering Tesla thus far has considered ""delivered"" as ""payed for and put in hands of customer"". Sounds more like wishful thinking for people who short Tesla stock. And besides, what can be asserted without evidence can be dismissed without evidence."
2019-01-11 21:00:27+00:00,"@luckyskum Also, make sure you purchase your stock before April.  This is likely the next big pump.  I betcha they bring a Tesla to the burn conference!!   https://t.co/Rkk2AGf6yF   Hate it when plastic surgeons move into the general surgical space and try to bring us down."
2019-01-11 20:58:49+00:00,"The goods news for Tesla Bulls is even if they forecast a drop in Q1, the stock price may still be above $300. $TSLA $TSLAQ"
2019-01-11 20:36:48+00:00,"This is another SAF shot, from a flyby earlier in September. Again, mostly other makes on site at the time. Back then Tesla didn't need a stock pump based on shipping cars over the ocean. Which is why you didn't see or hear anything about Pier 80 from the shills, until now. https://t.co/6MvQSO86h3"
2019-01-11 20:02:50+00:00,"Well if you believe Tesla is a hypergrowth tech stock and shouldn’t be valued like an auto manufacture, Nio shouldn’t be either. https://t.co/ZdeXX14NFM"
2019-01-12 23:38:03+00:00,Elon Musk will buy another $20 million in #tesla stock. #audiovisual https://t.co/ZHTu6kel7k https://t.co/kV9BNU7W7E
2019-01-12 23:34:54+00:00,@grftn_ @ValueAnalyst1 @Tesla Stock is at a pretty important point technically. I may pick it up for a trade if it breaks out or short if it fails. We’ll see what the market gives us ✌️
2019-01-12 23:17:38+00:00,"@dbknill @elonmusk @Tesla I did, pretty sure it was stock on my X, but I do have the sub. The sound at high volume is not great, on par with any factory stereo I have ever gotten. The Lincoln I turned louder than I ever would and it was crystal clear and not at all distorted."
2019-01-12 23:12:07+00:00,@grftn_ @ValueAnalyst1 @Tesla I would never hold this stock over the weekend while they are under multiple investigations. If that news comes out bad it will drop $100 in 3 seconds.
2019-01-12 21:59:10+00:00,Mahomes working the Colts like a short seller of Tesla stock. 😂
2019-01-12 21:55:38+00:00,Tesla Stock on a Blockchain Offers Hint of Where Crypto's Headed https://t.co/HOX1pYoXWC
2019-01-12 20:56:00+00:00,Could Tesla Be a Millionaire-Maker Stock? https://t.co/RqJHKZ3INR
2019-01-12 19:42:44+00:00,"✔️ Sheldon Whitehouse Buys Tesla Stock, Sells Apple https://t.co/P3E2UD4yZ9  

✔️ Published on January 11, 2019@11:39am #WallSt"
2019-01-12 19:03:00+00:00,"@ValueAnalyst1 @Tesla You couldn’t be more wrong. I was actually long TSLA stock last week. Shorted it at 370. 

Open your eyes a bit bud. Not everyone is living in a bubble."
2019-01-12 18:50:51+00:00,"@ValueAnalyst1 @Tesla I have no position in the stock, but I will once he gets charged and this starts to unravel."
2019-01-12 18:25:32+00:00,@elonmusk @Tesla Me too. I am still waiting for your stock price to come down a bit so I can buy 100 shares.
2019-01-13 23:42:03+00:00,@elonmusk Tesla stock is undervalued right now #bullish
2019-01-13 23:35:04+00:00,@Tesla @elonmusk I’ll pulling out of Tesla stock you stop accepting orders
2019-01-13 23:20:55+00:00,"@cfischer6 I have been forecasting this for a couple of quarter now including claiming that Tesla will do a 10% layoff because of low demand. 
But, @elonmusk has not done it yet.  He may by trying to get past the convertible and keep the stock price pumped. We will see."
2019-01-13 23:02:59+00:00,Buy Tesla and Apple stock and also invest in Uber https://t.co/JLyYgSFkEv
2019-01-13 22:41:41+00:00,Lifting power of the every next Tesla’s “stock buying energy” impulse of tale is a physical constant of the New Economy. https://t.co/pF2egXIheB
