Datetime,Text
2019-01-20 20:25:05+00:00,"United Technologies Corp. $UTX Shareholder Davis Selected Advisers Has Lowered Its Holding as Stock Price Declined; Wealth Architects Increased Its Microsoft $MSFT Stake by $558,942  https://t.co/phjHFOzUde"
2019-01-20 20:18:14+00:00,"Vonage Hldgs $VG Holder Adirondack Research &amp; Management Has Cut Its Holding by $1.16 Million as Share Price Declined; Blume Capital Management Has Decreased Microsoft $MSFT Holding by $589,038 as Stock Value Declined  https://t.co/kFl3vH6gc5"
2019-01-20 20:15:10+00:00,"Microsoft $MSFT Shareholder Nexus Investment Management Has Lowered Position; Marathon Trading Investment Management Has Trimmed Scientific Games $SGMS Holding by $448,875; Stock Declined  https://t.co/ckHHOeYLpU"
2019-01-20 20:02:29+00:00,"Jacobs &amp; Co Position in Microsoft $MSFT Lowered as Market Value Declined; Stearns Financial Services Group Has Raised Its Stake in Oracle $ORCL by $930,597 as Stock Declined  https://t.co/Vv8zMlNh03"
2019-01-20 19:51:36+00:00,"Boeing Co $BA Holder Mitsubishi Ufj Securities Holdings Company Has Upped Position; As Microsoft $MSFT Stock Declined, Holder Tradition Capital Management Has Cut Holding by $1.88 Million  https://t.co/FgwYFZqX6k"
2019-01-20 19:36:24+00:00,"As Pfizer $PFE Stock Rose, Murphy Pohlad Asset Management Trimmed Its Stake; Family Management Decreased Its Microsoft $MSFT Holding by $310,764  https://t.co/CMUfen3cNJ"
2019-01-20 17:49:07+00:00,Microsoft $MSFT Holder Tradewinds Capital Management Has Decreased Its Holding as Stock Value Declined; Rowland &amp; Company Investment Counsel Cut Mc Donalds $MCD Position as Valuation Rose  https://t.co/3dAM5JlEsI
2019-01-20 17:36:08+00:00,"Shaker Financial Services Continues to Hold Stake in Franklin Unvl Tr $FT; As Microsoft $MSFT Stock Declined, Syntal Capital Partners Boosted Its Stake  https://t.co/Ug5L9G7ZTb"
2019-01-21 20:28:01+00:00,Tjx Companies $TJX Shareholder Bluespruce Investments LP Has Lowered Holding by $26.76 Million as Share Value Declined; Gvo Asset Management LTD Trimmed Its Holding in Microsoft $MSFT as Stock Declined  https://t.co/GfvWT3XwSQ
2019-01-21 20:16:04+00:00,Evanson Asset Management Trimmed Its Stake in Microsoft $MSFT as Shares Declined; Diversified Trust Co Increased Position in Honeywell Intl $HON as Stock Value Declined  https://t.co/l8XN44agKg
2019-01-21 18:36:57+00:00,"Usca Ria Trimmed Microsoft $MSFT Position as Stock Declined; Clinton Group Trimmed Eastman Chem Co $EMN Position by $660,630  https://t.co/SQtOni5gWA"
2019-01-21 18:30:40+00:00,"Apg Asset Management Us Holding in Equinix $EQIX Boosted by $573,264 as Stock Declined; As Microsoft $MSFT Shares Declined, Perkins Coie Trust Company Trimmed Its Stake by $413,478  https://t.co/fN3i63PlPJ"
2019-01-21 18:18:33+00:00,"As Microsoft $MSFT Shares Declined, Shareholder Maryland Capital Management Has Decreased Position by $2.46 Million; As Amazon Com $AMZN Stock Declined, Bragg Financial Advisors Has Increased Its Stake  https://t.co/ce3lj3WMZM"
2019-01-21 17:32:28+00:00,"Goldcorp $GG Shareholder Korea Investment Has Trimmed Stake by $496,590 as Share Value Declined; As Microsoft $MSFT Stock Value Declined, Family Management Decreased Stake by $310,764  https://t.co/qTBJp8sszZ"
2019-01-21 17:28:11+00:00,De Burlo Group Position in Guidewire Software $GWRE Decreased by $1.37 Million as Stock Price Declined; Microsoft $MSFT Holder Wealth Architects Raised Stake  https://t.co/2pawgZuFlF
2019-01-21 16:49:58+00:00,Pl Capital Advisors Increased Its Position in Independent Bank Mich $IBCP as Stock Value Declined; Microsoft $MSFT Shares Declined While Cornerstone Advisors Decreased Position  https://t.co/5u5a8FoE5I
2019-01-21 14:46:01+00:00,"Microsoft $MSFT Position Has Boosted by Cadinha &amp; Co Llc; As Johnson &amp; Johnson $JNJ Stock Value Rose, Holder Cabot Wealth Management Cut Holding  https://t.co/k6qKKQvHEU"
2019-01-21 14:29:29+00:00,"Cypress Asset Management Trimmed Microsoft $MSFT Position by $739,290; Eastman Chem Co $EMN Stock Price Declined While Gmt Capital Trimmed by $4.14 Million Its Position  https://t.co/IxMs9ChpvU"
